source_crop,crop_type,crop_status,hobli,taluk,village,lat,lon,year,season,survey_date,distance_km,spatial_status,temporal_status,tabular_matched,tabular_level,satellite_status,ndvi_available,evi_available,is_duplicate,valid_cropfusion_sample,rejection_reasons
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6366351,75.1992278,2020,Kharif,2020-10-06,0.0759,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6328864,75.1976456,2020,Kharif,2020-08-17,0.2429,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6326675,75.1979869,2020,Kharif,2020-08-17,0.2018,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NARIMOGRU,12.7587165,75.2644017,2020,Kharif,2020-10-07,0.1542,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5919127,75.2104245,2020,Kharif,2020-10-10,0.1304,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6279596,75.2669525,2020,Kharif,2020-09-27,0.1032,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.628078,75.267113,2020,Kharif,2020-09-27,0.1221,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6060979,75.2502473,2020,Kharif,2020-08-16,0.1664,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6215305,75.2532137,2020,Kharif,2020-09-14,0.1725,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6500532,75.2013259,2020,Kharif,2020-10-05,0.1604,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.649961,75.201238,2020,Kharif,2020-10-05,0.1466,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6192972,75.2603486,2020,Kharif,2020-08-17,0.1961,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6192965,75.2603377,2020,Kharif,2020-08-17,0.1951,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6238712,75.2569265,2020,Kharif,2020-09-14,0.2497,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6510683,75.2022466,2020,Kharif,2020-10-07,0.2699,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6510986,75.2022426,2020,Kharif,2020-10-07,0.2733,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5779066,75.2268122,2020,Kharif,2020-10-11,0.1698,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5794073,75.224179,2020,Kharif,2020-10-11,0.3118,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6357217,75.2012429,2020,Kharif,2020-08-18,0.2037,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6357298,75.2012763,2020,Kharif,2020-08-18,0.2032,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5872946,75.2294124,2020,Kharif,2020-08-18,0.2678,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6346893,75.2019801,2020,Kharif,2020-08-20,0.0752,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6348065,75.2019136,2020,Kharif,2020-08-20,0.088,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6270176,75.2651019,2020,Kharif,2020-08-18,0.0739,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5862376,75.2176382,2020,Kharif,2020-08-19,0.1689,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6349869,75.2013858,2020,Kharif,2020-08-21,0.1228,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6349211,75.2014112,2020,Kharif,2020-08-21,0.1151,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5991778,75.2415977,2020,Kharif,2020-09-28,0.0325,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.59915,75.2416089,2020,Kharif,2020-09-28,0.0358,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.607275,75.2653404,2020,Kharif,2020-08-19,0.3186,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6497432,75.2045665,2020,Kharif,2020-08-22,0.1204,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6497703,75.2046587,2020,Kharif,2020-08-22,0.1218,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6696756,75.2206563,2020,Kharif,2020-08-23,0.2798,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6694457,75.220902,2020,Kharif,2020-08-23,0.3151,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6218989,75.2599857,2020,Kharif,2020-08-20,0.1678,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6198728,75.2823074,2020,Kharif,2020-09-29,0.1545,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.610814,75.2648541,2020,Kharif,2020-08-20,0.2637,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6446484,75.2067392,2020,Kharif,2020-08-24,0.2296,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6443159,75.2066622,2020,Kharif,2020-08-24,0.1968,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6265519,75.2601174,2020,Kharif,2020-09-17,0.1732,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6450438,75.2028151,2020,Kharif,2020-10-10,0.137,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.624532,75.2614305,2020,Kharif,2020-09-17,0.2868,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6443604,75.2014551,2020,Kharif,2020-10-08,0.1377,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6443661,75.20147,2020,Kharif,2020-10-08,0.1393,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6070718,75.2653026,2020,Kharif,2020-08-21,0.3163,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6069645,75.2653113,2020,Kharif,2020-08-21,0.3187,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6704264,75.2236466,2020,Kharif,2020-09-06,0.0474,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.67041,75.2236467,2020,Kharif,2020-09-06,0.0458,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6649184,75.2061611,2020,Kharif,2020-08-25,0.2057,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6023757,75.241502,2020,Kharif,2020-09-18,0.0838,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6632331,75.2066917,2020,Kharif,2020-10-04,0.2035,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6632572,75.2067148,2020,Kharif,2020-10-04,0.1999,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coffee robusta,coffee,alias,PUTTURU,Puttur,NIDPALLI,12.6628636,75.2063684,2020,Kharif,2020-08-25,0.2143,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6461789,75.2215103,2020,Kharif,2020-09-23,0.0799,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6461653,75.2214812,2020,Kharif,2020-09-23,0.0827,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6443917,75.1986861,2020,Kharif,2020-08-29,0.1641,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6444299,75.1986862,2020,Kharif,2020-08-29,0.1638,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6181642,75.2490272,2020,Kharif,2020-09-18,0.1206,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6446689,75.1999548,2020,Kharif,2020-10-10,0.0318,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.64749,75.2012797,2020,Kharif,2020-09-24,0.1542,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6473868,75.2012229,2020,Kharif,2020-09-24,0.1417,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6478069,75.2087579,2020,Kharif,2020-09-27,0.2049,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6477774,75.2087777,2020,Kharif,2020-09-27,0.2088,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NARIMOGRU,12.7669169,75.2605217,2020,Kharif,2020-10-08,0.0764,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NARIMOGRU,12.7655267,75.2608833,2020,Kharif,2020-10-08,0.0343,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6463551,75.209667,2020,Kharif,2020-09-28,0.3762,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6503282,75.2134044,2020,Kharif,2020-09-28,0.1244,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5886021,75.2169133,2020,Kharif,2020-10-13,0.1068,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6203832,75.2833195,2020,Kharif,2020-08-22,0.2532,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.6204815,75.2832248,2020,Kharif,2020-08-22,0.2641,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6465676,75.2172054,2020,Kharif,2020-09-07,0.2177,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6463399,75.2174419,2020,Kharif,2020-09-07,0.2378,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6468387,75.2089241,2020,Kharif,2020-09-08,0.3036,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6376492,75.1916531,2020,Kharif,2020-09-08,0.0604,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6580139,75.2100415,2020,Kharif,2020-09-29,0.1914,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6585299,75.2106283,2020,Kharif,2020-09-29,0.1067,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6998883,75.2454767,2020,Kharif,2020-09-06,0.1946,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6840447,75.2425944,2020,Kharif,2020-09-07,0.2002,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.6834487,75.2430548,2020,Kharif,2020-09-07,0.1681,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coffee robusta,coffee,alias,PUTTURU,Puttur,OLAMOGRU,12.6785147,75.2398962,2020,Kharif,2020-09-07,0.1441,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5905706,75.2145756,2020,Kharif,2020-10-13,0.1716,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6392761,75.1941744,2020,Kharif,2020-09-09,0.1808,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6395518,75.1937036,2020,Kharif,2020-09-09,0.1274,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6561153,75.220707,2020,Kharif,2020-09-30,0.1783,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6561035,75.2207013,2020,Kharif,2020-09-30,0.1771,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6798758,75.239283,2020,Kharif,2020-09-08,0.0131,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.6798367,75.2392845,2020,Kharif,2020-09-08,0.0166,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.7008968,75.2290957,2020,Kharif,2020-09-11,0.1747,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.7010129,75.2298451,2020,Kharif,2020-09-11,0.2567,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6980697,75.1996572,2020,Kharif,2020-09-16,0.3301,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.698075,75.1996495,2020,Kharif,2020-09-16,0.3292,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6961051,75.2435647,2020,Kharif,2020-09-17,0.1631,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NETTANIGE MUDNURU,12.5711898,75.2367327,2020,Kharif,2020-10-14,0.2558,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6941883,75.2146133,2020,Kharif,2020-09-22,0.0845,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.6942141,75.2146238,2020,Kharif,2020-09-22,0.0829,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.68252,75.2206624,2020,Kharif,2020-09-23,0.193,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6824648,75.2205919,2020,Kharif,2020-09-23,0.2003,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6846404,75.242019,2020,Kharif,2020-09-15,0.2036,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6617272,75.2151489,2020,Kharif,2020-10-01,0.1118,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6616654,75.215089,2020,Kharif,2020-10-01,0.1203,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6509265,75.2085624,2020,Kharif,2020-08-30,0.2219,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6508187,75.2083446,2020,Kharif,2020-08-30,0.2001,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6356474,75.1914217,2020,Kharif,2020-09-10,0.1209,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.636123,75.1906194,2020,Kharif,2020-09-10,0.1868,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6356463,75.1914443,2020,Kharif,2020-10-09,0.1188,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6356493,75.1914659,2020,Kharif,2020-10-09,0.117,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6577385,75.2206848,2020,Kharif,2020-10-02,0.1864,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6578238,75.2206283,2020,Kharif,2020-10-02,0.1768,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6434534,75.1978872,2020,Kharif,2020-09-13,0.1911,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6434848,75.1976947,2020,Kharif,2020-09-13,0.1818,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6423157,75.2029515,2020,Kharif,2020-08-31,0.1846,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6422837,75.2029433,2020,Kharif,2020-08-31,0.1882,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6562667,75.207378,2020,Kharif,2020-09-14,0.097,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6561428,75.2075633,2020,Kharif,2020-09-14,0.108,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6506685,75.2088829,2020,Kharif,2020-10-03,0.181,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6507369,75.2088812,2020,Kharif,2020-10-03,0.1858,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6601941,75.2068261,2020,Kharif,2020-09-01,0.1144,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6348623,75.1954921,2020,Kharif,2020-09-01,0.0395,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6928968,75.2235261,2020,Kharif,2020-08-15,0.1882,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.6928728,75.2235115,2020,Kharif,2020-08-15,0.1858,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6929047,75.2489044,2020,Kharif,2020-10-15,0.04,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6491858,75.2110545,2020,Kharif,2020-09-17,0.1069,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6493577,75.2109385,2020,Kharif,2020-09-17,0.0865,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6888852,75.2294595,2020,Kharif,2020-08-16,0.0863,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,NIDPALLI,12.6645676,75.2153851,2020,Kharif,2020-09-02,0.2088,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.692421,75.1985085,2020,Kharif,2020-09-17,0.1599,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,NIDPALLI,12.6646279,75.2154492,2020,Kharif,2020-09-02,0.2068,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.688931,75.2294289,2020,Kharif,2020-08-16,0.0802,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Pepper (Black),pepper,alias,PUTTURU,Puttur,OLAMOGRU,12.696465,75.2254033,2020,Kharif,2020-08-17,0.2113,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
Coconut,coconut,exact,PUTTURU,Puttur,OLAMOGRU,12.6962017,75.2255483,2020,Kharif,2020-08-17,0.1983,MATCHED,EXACT_SEASON,True,district_grid,FULL,True,True,False,True,[]
